LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-45, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,40:ED:00:17:E0:D8,-47, WPA ,0.000000,0.000000,0.000,0.000,AP
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-33,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-34,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-31,,0.000000,0.000000,0.000,0.000,Client
2024-11-27 20:49:28,1900-01-00 00:00:00,,02:26:02:03:25:E0,-32,,0.000000,0.000000,0.000,0.000,Client
